0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061967,0.0,0.125938,0.0,0.0,0.0,0.0,0.0,0.028947,0.0,0.0,0.0,0.0,0.028694,0.0,0.117383,0.0,0.0,0.031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06064,0.0,0.0,0.0,0.0,0.0
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.044581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076521,0.0,0.0,0.008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594912,0.0,0.0,0.0,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155245,0.0,0.129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082367,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320677,0.0,0.0,0.0,0.0,1.0,0.0,0.288065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0,0.072257,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320677,0.0,0.0,0.0,0.0,1.0,0.0,0.288065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0,0.072257,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320677,0.0,0.0,0.0,0.0,1.0,0.0,0.288065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0,0.072257,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.001691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06024,0.0,0.0,0.116406,0.090383,0.0,0.032591,0.0,0.0,0.21984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.049498,0.016523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067904,0.0,0.0
